,name,address,stars,score,link,price,currency,main_image
410,King’s finger Luxury Hotel (King's finger Luxury hotel),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",4,"8,7","https://www.agoda.com/vi-vn/king-s-finger-luxury-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9,16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599",624.339,624.339,https://pix8.agoda.net/hotelImages/2066586/-1/498f062a6c905757c462d81d8567c3a1.png?ce=0&s=450x450
411,Azumaya Hotel Da Nang,"Hải Châu, Đà Nẵng - cách trung tâm 1,1 km",3,"8,1",https://www.agoda.com/vi-vn/azumaya-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,650.614,650.614,https://pix8.agoda.net/hotelImages/443/443051/443051_17062009010053869702.jpg?ca=6&ce=1&s=450x450
412,Khách Sạn A25 - 137 Nguyễn Du - Đà Nẵng (A25 Hotel - 137 Nguyen Du - Da Nang),"Xuân Hà, Đà Nẵng - Nội thành",3,"7,9",https://www.agoda.com/vi-vn/a25-hotel-137-nguyen-du-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,366.933,366.933,https://pix8.agoda.net/hotelImages/975/9755468/9755468_19091611300080964410.jpg?ca=9&ce=1&s=450x450
413,Anh Phuong Hotel & Apartment,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,2 km",3,"8,9",https://www.agoda.com/vi-vn/anh-phuong-hotel-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,233.333,233.333,https://pix8.agoda.net/hotelImages/31073015/0/7c06164a6cbed11935fe7e99e58c0647.jpg?ca=28&ce=0&s=450x450
414,Khách sạn Queen (Queen Da Nang Hotel),"Hải Châu, Đà Nẵng - cách trung tâm 1,5 km",3,"6,6",https://www.agoda.com/vi-vn/queen-da-nang-hotel_3/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,352.734,352.734,https://pix8.agoda.net/hotelImages/266/266700/266700_15061110140029234346.jpg?ca=4&ce=1&s=450x450
415,Danang Boutique Hotel,"Hải Châu, Đà Nẵng - cách trung tâm 0,3 km",3,"8,6","https://www.agoda.com/vi-vn/danang-boutique-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16,-1&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599",753.133,753.133,https://pix8.agoda.net/hotelImages/594/5943676/5943676_18110617010069517436.jpg?ca=7&ce=1&s=450x450
416,Hummer Hotel & Apartment Da Nang Beach,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km",3,"8,7","https://www.agoda.com/vi-vn/hummer-hotel-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599",335.950,335.950,https://pix8.agoda.net/hotelImages/31418965/-1/68ad85f855f030141e20481c20f11973.jpg?ca=29&ce=0&s=450x450
417,An An Homes,"Hải Châu, Đà Nẵng - cách trung tâm 3,5 km",0,"7,8",https://www.agoda.com/vi-vn/an-an-homes/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,450.000,450.000,https://pix8.agoda.net/hotelImages/691/6915590/6915590_19040401120073472616.jpg?ca=8&ce=1&s=450x450
418,Bantique Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,0 km",4,"7,6",https://www.agoda.com/vi-vn/bantique-hotel_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,299.410,299.410,https://pix8.agoda.net/hotelImages/2235797/-1/e8841058a23f6bce5f108b0294b4c33a.jpg?ce=0&s=450x450
419,Frangipani Boutique Hotel Da Nang,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,8 km",3,"9,1",https://www.agoda.com/vi-vn/frangipani-boutique-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,0,Unknown,https://pix8.agoda.net/hotelImages/569/569417/569417_14022714200018493383.jpg?ca=2&ce=1&s=450x450
420,Khách Sạn Lupin Boutique (Lupin Boutique Hotel),"Xuân Hà, Đà Nẵng - cách trung tâm 0,7 km",3,"9,3","https://www.agoda.com/vi-vn/lupin-luxury-boutique-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=1,16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599",617.284,617.284,https://pix8.agoda.net/hotelImages/7474063/-1/0ccb51d86957425deb9b4ec05b8ee87c.jpg?ca=10&ce=1&s=450x450
421,Dreamy House - Khách sạn Boutique (Dreamy House - Boutique Hotel),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",2,8,https://www.agoda.com/vi-vn/dreamy-house/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,191.887,191.887,https://pix8.agoda.net/hotelImages/18811191/-1/c6740d51d10055ee6e2f035f6aefc1a8.png?ca=18&ce=1&s=450x450
422,"Nhà mặt đất 250 m² 6 phòng ngủ, 8 phòng tắm riêng ở Hải Châu (Halley)","Hải Châu, Đà Nẵng - cách trung tâm 2,0 km",0,"9,4",https://www.agoda.com/vi-vn/homestay-halley/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,194.004,194.004,https://pix8.agoda.net/hotelImages/9753937/0/1f7b8180487bdc41beea49d60f1c2a5b.jpg?ca=9&ce=1&s=450x450
423,Moon House Da Nang,"Hòa Hải, Đà Nẵng - cách trung tâm 3,7 km",0,"8,4",https://www.agoda.com/vi-vn/moon-house-da-nang/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,185.185,185.185,https://q-xx.bstatic.com/xdata/images/hotel/max500/390590485.jpg?k=94e26181629796900df0351a764792a54e1078ecc87155f6a4ea22b422fb899c&s=450x450
424,Khách sạn Boutique Eco Green Đà Nẵng (Eco Green Boutique Hotel Da Nang),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,7 km",3,"9,1","https://www.agoda.com/vi-vn/eco-green-boutique-hotel-da-nang_3/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599",825.000,825.000,https://pix8.agoda.net/hotelImages/2671030/-1/ef5ecffab1fba41b9d8782ffb7c74b7c.jpg?ca=9&ce=1&s=450x450
425,Gold Time Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,4 km",3,"7,3",https://www.agoda.com/vi-vn/gold-time-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,208.333,208.333,https://pix8.agoda.net/hotelImages/33088453/0/1a3cbd8735f22725d709115b1a530fbd.jpg?ce=0&s=450x450
426,Night Sky Hotel Da Nang,"Hải Châu, Đà Nẵng - cách trung tâm 0,8 km",2,"8,4",https://www.agoda.com/vi-vn/night-sky-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,317.820,317.820,https://pix8.agoda.net/hotelImages/782/782655/782655_17071209030054401374.jpg?ca=6&ce=1&s=450x450
427,Jolia's House,"Hòa Hải, Đà Nẵng - cách trung tâm 3,7 km",0,"8,9",https://www.agoda.com/vi-vn/jolia-s-house_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,412.500,412.500,https://pix8.agoda.net/hotelImages/5861861/-1/3b1224f9e74f428b0a2867e9b371c0f5.jpg?ca=7&ce=1&s=450x450
428,Khách Sạn Căn Hộ La Maison Des Delices (La Maison Des Delices Hotel Apartment),"Hải Châu, Đà Nẵng - cách trung tâm 1,3 km",0,"9,3",https://www.agoda.com/vi-vn/la-maison-des-delices-hotel-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,440.000,440.000,https://pix8.agoda.net/hotelImages/126/12668879/12668879_20021210540088075433.jpg?ca=10&ce=1&s=450x450
429,Lavender Danang Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",0,"7,4",https://www.agoda.com/vi-vn/lavender-danang-hotel_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,0,Unknown,https://pix8.agoda.net/hotelImages/118/1189123/1189123_16101017310047591498.jpg?ca=6&ce=1&s=450x450
430,Essenza Hotel & Spa,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,6 km",3,"8,4","https://www.agoda.com/vi-vn/essenza-hotel-spa/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16,-1&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599",318.098,318.098,https://pix8.agoda.net/hotelImages/4121774/-1/c812433a9680b2a28296ac3f8a8e8a55.jpg?ca=7&ce=1&s=450x450
431,Dana Residence,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",4,"9,5","https://www.agoda.com/vi-vn/dana-residence/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=4,16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599",360.664,360.664,https://pix8.agoda.net/hotelImages/916/9168092/9168092_19091821240081078802.jpg?ca=9&ce=1&s=450x450
432,Cani Beach House,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km",4,9,https://www.agoda.com/vi-vn/cani-beach-house/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,680.417,680.417,https://pix8.agoda.net/hotelImages/5477700/-1/ad2063b972601a53ca3f9c324c54fda7.jpg?ca=0&ce=1&s=450x450
433,Banana Flower Homestay,"Xuân Hà, Đà Nẵng - Nội thành",0,"9,2",https://www.agoda.com/vi-vn/banana-flower-homestay_2/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,400.000,400.000,https://q-xx.bstatic.com/xdata/images/hotel/max500/201691658.jpg?k=195ed5db984b2db0a216426847946a4e101daa9811b01663885ce7e2c54e9c79&s=450x450
434,Biệt Thự Mai Boutique (Mai Boutique Villa),"Phước Mỹ, Đà Nẵng - cách trung tâm 1,8 km",3,"8,7","https://www.agoda.com/vi-vn/mai-boutique-villa_4/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2,16,-1&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599",311.187,311.187,https://pix8.agoda.net/hotelImages/114/11419138/11419138_19122817390086483193.jpg?ca=9&ce=1&s=450x450
435,Khu nghỉ dưỡng Premier Village Đà Nẵng do Accor quản lý (Premier Village Danang Resort Managed by Accor),"Phước Mỹ, Đà Nẵng - cách trung tâm 3,4 km",5,"8,7","https://www.agoda.com/vi-vn/premier-village-danang-resort-managed-by-accor-hotels/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=5,16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599",7.937.598,7.937.598,https://pix8.agoda.net/hotelImages/6501245/0/8bca997bcc28d05e3809ba7ece4819dd.jpg?ce=0&s=450x450
436,Khách sạn con nhộng AncyrA – Gần bãi biển Phạm Văn Đồng (AncyrA Capsule Hotel - Near Phạm Văn Đồng Beach),"Phước Mỹ, Đà Nẵng - cách trung tâm 1,5 km",2,"8,6",https://www.agoda.com/vi-vn/danang-capsule-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=1&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,111.111,111.111,https://pix8.agoda.net/hotelImages/4968928/-1/12b500ae5185ba0deae2c70db33accbe.png?ce=0&s=450x450
437,Infinity Pool - 5 min walk to beach - Sekong Apartment,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",0,"8,9",https://www.agoda.com/vi-vn/infinity-pool-5-min-walk-to-beach-sekong-apartment/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,560.545,560.545,https://q-xx.bstatic.com/xdata/images/hotel/max500/201894873.jpg?k=c4a0cd8cb16c7e8b9d30c42fad86671b26f452df45041b88dc530b2890c361b9&s=450x450
438,Pharaoh Boutique Hotel Danang,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,2 km",4,"8,7",https://www.agoda.com/vi-vn/pharaoh-boutique-hotel-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,393.016,393.016,https://pix8.agoda.net/hotelImages/13814086/-1/89ce671c00a3a9f4c9678babc9748b54.jpg?ca=12&ce=1&s=450x450
439,TA Boutique Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km",4,"8,7",https://www.agoda.com/vi-vn/ta-boutique-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,673.636,673.636,https://pix8.agoda.net/hotelImages/32313400/0/504b1b34c7388fee7ac147d70f6cdd28.jpg?ce=0&s=450x450
440,Kingdom Da Nang Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km",3,8,"https://www.agoda.com/vi-vn/kingdom-da-nang-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16,-1&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599",199.048,199.048,https://pix8.agoda.net/hotelImages/115/1157924/1157924_16091017480046327238.jpg?ca=6&ce=1&s=450x450
441,Zuchi's Home&Apartment,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,1 km",0,"8,8",https://www.agoda.com/vi-vn/zuchi-s-home-apartment/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,240.000,240.000,https://q-xx.bstatic.com/xdata/images/hotel/max500/368210151.jpg?k=308a6276c6170fca397562cac0cd8cbf684775813c616d068808239ef40a6e55&s=450x450
442,Phuong Linh Hotel,"Hòa Hải, Đà Nẵng - cách trung tâm 6,3 km",3,"8,4",https://www.agoda.com/vi-vn/phuong-linh-hotel/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,333.333,333.333,https://q-xx.bstatic.com/xdata/images/hotel/max500/66351524.jpg?k=c6ecf020cc01d3824db3c8b360776c2d546cab2dcf53b159ac2166cdbe7d077b&s=450x450
443,Da Nang Daisy Apartment,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km",0,"8,5",https://www.agoda.com/vi-vn/da-nang-daisy-apartment/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,1.035.714,1.035.714,https://q-xx.bstatic.com/xdata/images/hotel/max500/167120765.jpg?k=a7570163624ad13113c23ab8c01730d23b4fd8de4a07f54b1ff81def9c20b6f3&s=450x450
444,Nhat Quang,"Hòa Hải, Đà Nẵng - cách trung tâm 6,3 km",0,"8,8",https://www.agoda.com/vi-vn/nhat-quang/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=331ef0ed-2ff2-474c-a72d-7fa2c27a4599,208.333,208.333,https://q-xx.bstatic.com/xdata/images/hotel/max500/343004013.jpg?k=bd54b892c99100e186ee19ab2a0aa8a808d7252672a49951b53295e8ecd5f85f&s=450x450
